key	reg	target	all.pearson	all.pearson.pvalue	nonresp.pearson	nonresp.pearson.pvalue	respond.pearson	respond.pearson.pvalue	all.spearman	all.spearman.pvalue	nonresp.spearman	nonresp.spearman.pvalue	respond.spearman	respond.spearman.pvalue	support	chip.evidence	num.chip.peaks	all.weights	nonresp.weights	respond.weights
NOVA2||ARID4B	ARID4B	NOVA2	-0.137219069925185	0.133394091038518	-0.137219069925185	0.133394091038518	-0.137219069925185	0.133394091038518	-0.0598091715528819	0.51462337162178	-0.0598091715528819	0.51462337162178	-0.0598091715528819	0.51462337162178	0	0	0	0	0	0
OLFML2A||ARID4B	ARID4B	OLFML2A	-0.256054005725753	0.00458577545869839	-0.256054005725753	0.00458577545869839	-0.256054005725753	0.00458577545869839	-0.191319898997187	0.0355416104913352	-0.191319898997187	0.0355416104913352	-0.191319898997187	0.0355416104913352	0	0	0	0	0	0
OLFML2B||ARID4B	ARID4B	OLFML2B	-0.206353795894688	0.0231573574140966	-0.206353795894688	0.0231573574140966	-0.206353795894688	0.0231573574140966	-0.141055451779018	0.122774776064783	-0.141055451779018	0.122774776064783	-0.141055451779018	0.122774776064783	0	0	0	0	0	0
PCDH12||ARID4B	ARID4B	PCDH12	-0.0900074408783409	0.326198732828131	-0.0900074408783409	0.326198732828131	-0.0900074408783409	0.326198732828131	-0.0505117049437028	0.582173464725119	-0.0505117049437028	0.582173464725119	-0.0505117049437028	0.582173464725119	0	0	0	0	0	0
PCDH17||ARID4B	ARID4B	PCDH17	0.0531514222633556	0.562584908577986	0.0531514222633556	0.562584908577986	0.0531514222633556	0.562584908577986	0.131361594101229	0.150942552338196	0.131361594101229	0.150942552338196	0.131361594101229	0.150942552338196	0	0	0	0	0	0
PDGFB||ARID4B	ARID4B	PDGFB	-0.204322178195457	0.0245771375158562	-0.204322178195457	0.0245771375158562	-0.204322178195457	0.0245771375158562	-0.170959798672565	0.0608112899652407	-0.170959798672565	0.0608112899652407	-0.170959798672565	0.0608112899652407	0	0	0	0	0	0
PDGFD||ARID4B	ARID4B	PDGFD	-0.222626427427355	0.014113743932681	-0.222626427427355	0.014113743932681	-0.222626427427355	0.014113743932681	-0.185944583785918	0.0411511602817999	-0.185944583785918	0.0411511602817999	-0.185944583785918	0.0411511602817999	0	0	0	0	0	0
PECAM1||ARID4B	ARID4B	PECAM1	-0.240362820325815	0.00791681710086601	-0.240362820325815	0.00791681710086601	-0.240362820325815	0.00791681710086601	-0.0605409872712862	0.509482481692157	-0.0605409872712862	0.509482481692157	-0.0605409872712862	0.509482481692157	0	0	0	0	0	0
PLOD1||ARID4B	ARID4B	PLOD1	-0.281559736475849	0.00175667829447284	-0.281559736475849	0.00175667829447284	-0.281559736475849	0.00175667829447284	-0.305642585450054	0.000651703532941539	-0.305642585450054	0.000651703532941539	-0.305642585450054	0.000651703532941539	0	0	0	0	0	0
PLVAP||ARID4B	ARID4B	PLVAP	-0.326046580435935	0.000262712358648072	-0.326046580435935	0.000262712358648072	-0.326046580435935	0.000262712358648072	-0.226525334602689	0.0124726627952698	-0.226525334602689	0.0124726627952698	-0.226525334602689	0.0124726627952698	0	0	0	0	0	0
PLXDC1||ARID4B	ARID4B	PLXDC1	-0.175363618858949	0.0543654607327044	-0.175363618858949	0.0543654607327044	-0.175363618858949	0.0543654607327044	-0.142989481385594	0.117674621920817	-0.142989481385594	0.117674621920817	-0.142989481385594	0.117674621920817	0	0	0	0	0	0
PPIB||ARID4B	ARID4B	PPIB	-0.153677971134393	0.0923899417110747	-0.153677971134393	0.0923899417110747	-0.153677971134393	0.0923899417110747	-0.0806068080774681	0.379454143287465	-0.0806068080774681	0.379454143287465	-0.0806068080774681	0.379454143287465	0	0	0	0	0	0
PRND||ARID4B	ARID4B	PRND	-0.160255542261983	0.0791089030714178	-0.160255542261983	0.0791089030714178	-0.160255542261983	0.0791089030714178	-0.0965727708277914	0.29200241835937	-0.0965727708277914	0.29200241835937	-0.0965727708277914	0.29200241835937	0	0	0	0	0	0
PROCR||ARID4B	ARID4B	PROCR	-0.253102210962995	0.00509471466190958	-0.253102210962995	0.00509471466190958	-0.253102210962995	0.00509471466190958	-0.194239572413768	0.0327746056548312	-0.194239572413768	0.0327746056548312	-0.194239572413768	0.0327746056548312	0	0	0	0	0	0
PSMC5||ARID4B	ARID4B	PSMC5	-0.0296986946288045	0.746418086706366	-0.0296986946288045	0.746418086706366	-0.0296986946288045	0.746418086706366	0.0607413403897666	0.508079676343646	0.0607413403897666	0.508079676343646	0.0607413403897666	0.508079676343646	0	0	0	0	0	0
PTPRB||ARID4B	ARID4B	PTPRB	-0.0253267751417623	0.782742433695268	-0.0253267751417623	0.782742433695268	-0.0253267751417623	0.782742433695268	-0.00969898759307413	0.915912492855054	-0.00969898759307413	0.915912492855054	-0.00969898759307413	0.915912492855054	0	0	0	0	0	0
RAMP2||ARID4B	ARID4B	RAMP2	-0.281437065457365	0.00176519110944152	-0.281437065457365	0.00176519110944152	-0.281437065457365	0.00176519110944152	-0.239779026109744	0.00807418327406138	-0.239779026109744	0.00807418327406138	-0.239779026109744	0.00807418327406138	0	0	0	0	0	0
RAMP3||ARID4B	ARID4B	RAMP3	-0.300312158760989	0.000817668278615479	-0.300312158760989	0.000817668278615479	-0.300312158760989	0.000817668278615479	-0.242010709968567	0.00748715160341096	-0.242010709968567	0.00748715160341096	-0.242010709968567	0.00748715160341096	0	0	0	0	0	0
RASL12||ARID4B	ARID4B	RASL12	-0.293924835046992	0.00106712370202924	-0.293924835046992	0.00106712370202924	-0.293924835046992	0.00106712370202924	-0.172765115720798	0.0580970351059114	-0.172765115720798	0.0580970351059114	-0.172765115720798	0.0580970351059114	0	0	0	0	0	0
RGS3||ARID4B	ARID4B	RGS3	-0.062782051683956	0.493906074040657	-0.062782051683956	0.493906074040657	-0.062782051683956	0.493906074040657	-0.0529065582794272	0.56438867860794	-0.0529065582794272	0.56438867860794	-0.0529065582794272	0.56438867860794	0	0	0	0	0	0
RGS5||ARID4B	ARID4B	RGS5	-0.172726286571378	0.0581543500233084	-0.172726286571378	0.0581543500233084	-0.172726286571378	0.0581543500233084	-0.0491635590151818	0.592297487208631	-0.0491635590151818	0.592297487208631	-0.0491635590151818	0.592297487208631	0	0	0	0	0	0
RHOJ||ARID4B	ARID4B	RHOJ	-0.289307484594925	0.00128878789560734	-0.289307484594925	0.00128878789560734	-0.289307484594925	0.00128878789560734	-0.20330581311685	0.0253149308750035	-0.20330581311685	0.0253149308750035	-0.20330581311685	0.0253149308750035	0	0	0	0	0	0
ROBO4||ARID4B	ARID4B	ROBO4	-0.306857443657778	0.000618492825425068	-0.306857443657778	0.000618492825425068	-0.306857443657778	0.000618492825425068	-0.207981357413341	0.0220712384929389	-0.207981357413341	0.0220712384929389	-0.207981357413341	0.0220712384929389	0	0	0	0	0	0
SCN4B||ARID4B	ARID4B	SCN4B	-0.0976744450018132	0.286506246988545	-0.0976744450018132	0.286506246988545	-0.0976744450018132	0.286506246988545	-0.100857613179875	0.271015376506964	-0.100857613179875	0.271015376506964	-0.100857613179875	0.271015376506964	0	0	0	0	0	0
SEMA6B||ARID4B	ARID4B	SEMA6B	-0.340890675190714	0.000130172735743711	-0.340890675190714	0.000130172735743711	-0.340890675190714	0.000130172735743711	-0.276844444143369	0.00211213495891225	-0.276844444143369	0.00211213495891225	-0.276844444143369	0.00211213495891225	0	0	0	0	0	0
SLIT3||ARID4B	ARID4B	SLIT3	-0.151396627618177	0.0973889404078123	-0.151396627618177	0.0973889404078123	-0.151396627618177	0.0973889404078123	-0.116492062363703	0.20321375059794	-0.116492062363703	0.20321375059794	-0.116492062363703	0.20321375059794	0	0	0	0	0	0
SPRY4||ARID4B	ARID4B	SPRY4	-0.175178521972823	0.0546245700688266	-0.175178521972823	0.0546245700688266	-0.175178521972823	0.0546245700688266	-0.111188073371349	0.224693483986245	-0.111188073371349	0.224693483986245	-0.111188073371349	0.224693483986245	0	0	0	0	0	0
STARD8||ARID4B	ARID4B	STARD8	-0.136380919942908	0.135804891715969	-0.136380919942908	0.135804891715969	-0.136380919942908	0.135804891715969	-0.0303788807673809	0.740814153509503	-0.0303788807673809	0.740814153509503	-0.0303788807673809	0.740814153509503	0	0	0	0	0	0
TBXA2R||ARID4B	ARID4B	TBXA2R	-0.388406431918438	1.07141446626823e-05	-0.388406431918438	1.07141446626823e-05	-0.388406431918438	1.07141446626823e-05	-0.320930366466893	0.000331935012386875	-0.320930366466893	0.000331935012386875	-0.320930366466893	0.000331935012386875	0	0	0	0	0	0
TGFB3||ARID4B	ARID4B	TGFB3	-0.134933525153236	0.140046103528071	-0.134933525153236	0.140046103528071	-0.134933525153236	0.140046103528071	-0.17874332320697	0.0498096600393706	-0.17874332320697	0.0498096600393706	-0.17874332320697	0.0498096600393706	0	0	0	0	0	0
THBD||ARID4B	ARID4B	THBD	-0.160328959732491	0.0789698148194909	-0.160328959732491	0.0789698148194909	-0.160328959732491	0.0789698148194909	-0.0986998646858109	0.281452883740899	-0.0986998646858109	0.281452883740899	-0.0986998646858109	0.281452883740899	0	0	0	0	0	0
THSD1||ARID4B	ARID4B	THSD1	-0.164503459716301	0.0713788636634581	-0.164503459716301	0.0713788636634581	-0.164503459716301	0.0713788636634581	-0.0457022663151211	0.618648376364199	-0.0457022663151211	0.618648376364199	-0.0457022663151211	0.618648376364199	0	0	0	0	0	0
THY1||ARID4B	ARID4B	THY1	-0.328434729597103	0.000235208959410796	-0.328434729597103	0.000235208959410796	-0.328434729597103	0.000235208959410796	-0.214647166015215	0.0180672532038241	-0.214647166015215	0.0180672532038241	-0.214647166015215	0.0180672532038241	0	0	0	0	0	0
TIE1||ARID4B	ARID4B	TIE1	-0.19550093621379	0.0316367915877552	-0.19550093621379	0.0316367915877552	-0.19550093621379	0.0316367915877552	-0.102737800479527	0.262136639089836	-0.102737800479527	0.262136639089836	-0.102737800479527	0.262136639089836	0	0	0	0	0	0
TMEM133||ARID4B	ARID4B	TMEM133	-0.23125615083244	0.0107073865116221	-0.23125615083244	0.0107073865116221	-0.23125615083244	0.0107073865116221	-0.0639855574392469	0.48564621912119	-0.0639855574392469	0.48564621912119	-0.0639855574392469	0.48564621912119	0	0	0	0	0	0
TMEM185A||ARID4B	ARID4B	TMEM185A	-0.187877412249549	0.0390543434593404	-0.187877412249549	0.0390543434593404	-0.187877412249549	0.0390543434593404	-0.0825266395247224	0.368170048554244	-0.0825266395247224	0.368170048554244	-0.0825266395247224	0.368170048554244	0	0	0	0	0	-0.812495064863671
TMEM204||ARID4B	ARID4B	TMEM204	-0.250483859733668	0.00558772886795503	-0.250483859733668	0.00558772886795503	-0.250483859733668	0.00558772886795503	-0.210581935314632	0.0204266097584767	-0.210581935314632	0.0204266097584767	-0.210581935314632	0.0204266097584767	0	0	0	0	0	0
TMEM233||ARID4B	ARID4B	TMEM233	-0.197834394872498	0.0296199591439821	-0.197834394872498	0.0296199591439821	-0.197834394872498	0.0296199591439821	-0.105964997849808	0.247363884873155	-0.105964997849808	0.247363884873155	-0.105964997849808	0.247363884873155	0	0	0	0	0	0
TNFAIP8L1||ARID4B	ARID4B	TNFAIP8L1	-0.119963290375707	0.189980315697475	-0.119963290375707	0.189980315697475	-0.119963290375707	0.189980315697475	0.0126880256335426	0.890141538343493	0.0126880256335426	0.890141538343493	0.0126880256335426	0.890141538343493	0	0	0	0	0	0
TPPP3||ARID4B	ARID4B	TPPP3	-0.215491906965631	0.0176077140454131	-0.215491906965631	0.0176077140454131	-0.215491906965631	0.0176077140454131	-0.184921681962475	0.04229842773916	-0.184921681962475	0.04229842773916	-0.184921681962475	0.04229842773916	0	0	0	0	0	0
USHBP1||ARID4B	ARID4B	USHBP1	-0.290748733865578	0.00121546402742864	-0.290748733865578	0.00121546402742864	-0.290748733865578	0.00121546402742864	-0.199737499471052	0.0280569180814714	-0.199737499471052	0.0280569180814714	-0.199737499471052	0.0280569180814714	0	0	0	0	0	0
VASH1||ARID4B	ARID4B	VASH1	-0.21369264475945	0.0185989585234769	-0.21369264475945	0.0185989585234769	-0.21369264475945	0.0185989585234769	-0.17421228671857	0.0559937233786593	-0.17421228671857	0.0559937233786593	-0.17421228671857	0.0559937233786593	0	0	0	0	0	0
WIPI1||ARID4B	ARID4B	WIPI1	0.0230958441944556	0.801465642704938	0.0230958441944556	0.801465642704938	0.0230958441944556	0.801465642704938	0.045603962911281	0.61940409932684	0.045603962911281	0.61940409932684	0.045603962911281	0.61940409932684	0	0	0	0	0	0
WISP2||ARID4B	ARID4B	WISP2	-0.291268368093501	0.00118997479644599	-0.291268368093501	0.00118997479644599	-0.291268368093501	0.00118997479644599	-0.279114272408208	0.00193361236730099	-0.279114272408208	0.00193361236730099	-0.279114272408208	0.00193361236730099	0	0	0	0	0	0
WNT9B||ARID4B	ARID4B	WNT9B	-0.132661024277874	0.146907022229631	-0.132661024277874	0.146907022229631	-0.132661024277874	0.146907022229631	-0.096273439213465	0.293507765266229	-0.096273439213465	0.293507765266229	-0.096273439213465	0.293507765266229	0	0	0	0	0	0
ANGPTL2||BCL6B	BCL6B	ANGPTL2	0.530902995409111	3.75007012023248e-10	0.530902995409111	3.75007012023248e-10	0.530902995409111	3.75007012023248e-10	0.561629196833864	2.05965227565722e-11	0.561629196833864	2.05965227565722e-11	0.561629196833864	2.05965227565722e-11	0	0	0	0	0	0
ATP10A||BCL6B	BCL6B	ATP10A	0.25653960742152	0.00450655060855066	0.25653960742152	0.00450655060855066	0.25653960742152	0.00450655060855066	0.283293478481767	0.00164028440030702	0.283293478481767	0.00164028440030702	0.283293478481767	0.00164028440030702	0	0	0	0	0	0
BTNL9||BCL6B	BCL6B	BTNL9	0.386946698590949	1.16376125020137e-05	0.386946698590949	1.16376125020137e-05	0.386946698590949	1.16376125020137e-05	0.375924887845451	2.14546940803787e-05	0.375924887845451	2.14546940803787e-05	0.375924887845451	2.14546940803787e-05	0	0	0	0	0	0
C11orf24||BCL6B	BCL6B	C11orf24	0.343893194455927	0.000112446615153315	0.343893194455927	0.000112446615153315	0.343893194455927	0.000112446615153315	0.356423335915723	6.00633364365321e-05	0.356423335915723	6.00633364365321e-05	0.356423335915723	6.00633364365321e-05	0	0	0	0	0	0
C3orf36||BCL6B	BCL6B	C3orf36	0.330498725079011	0.000213613468145239	0.330498725079011	0.000213613468145239	0.330498725079011	0.000213613468145239	0.362348956349222	4.42382681665812e-05	0.362348956349222	4.42382681665812e-05	0.362348956349222	4.42382681665812e-05	0	0	0	0	0	0
CD99||BCL6B	BCL6B	CD99	0.416223645431179	2.05219258857443e-06	0.416223645431179	2.05219258857443e-06	0.416223645431179	2.05219258857443e-06	0.460205227441272	1.09159641789069e-07	0.460205227441272	1.09159641789069e-07	0.460205227441272	1.09159641789069e-07	0	0	0	0	0	0
CDK2AP1||BCL6B	BCL6B	CDK2AP1	0.303335475933164	0.000719319803273712	0.303335475933164	0.000719319803273712	0.303335475933164	0.000719319803273712	0.312027814993028	0.000493821308684231	0.312027814993028	0.000493821308684231	0.312027814993028	0.000493821308684231	0	0	0	0	0	0
CRTAP||BCL6B	BCL6B	CRTAP	0.451453048187848	2.02343086086349e-07	0.451453048187848	2.02343086086349e-07	0.451453048187848	2.02343086086349e-07	0.458104986485479	1.26783955253568e-07	0.458104986485479	1.26783955253568e-07	0.458104986485479	1.26783955253568e-07	0	0	0	0	0	0
DHH||BCL6B	BCL6B	DHH	0.36578350609697	3.69501131087025e-05	0.36578350609697	3.69501131087025e-05	0.36578350609697	3.69501131087025e-05	0.536099689064416	2.34282514014166e-10	0.536099689064416	2.34282514014166e-10	0.536099689064416	2.34282514014166e-10	0	0	0	0	0	0
DNAJB11||BCL6B	BCL6B	DNAJB11	0.301725415992322	0.000770255908788371	0.301725415992322	0.000770255908788371	0.301725415992322	0.000770255908788371	0.317740263787182	0.000383252672770352	0.317740263787182	0.000383252672770352	0.317740263787182	0.000383252672770352	0	0	0	0	0	0.650615514749712
DPEP1||BCL6B	BCL6B	DPEP1	0.320137237239324	0.000344064147881092	0.320137237239324	0.000344064147881092	0.320137237239324	0.000344064147881092	0.378812383886791	1.83167573596085e-05	0.378812383886791	1.83167573596085e-05	0.378812383886791	1.83167573596085e-05	0	0	0	0	0	0
EDNRB||BCL6B	BCL6B	EDNRB	0.386036938835543	1.22505569497288e-05	0.386036938835543	1.22505569497288e-05	0.386036938835543	1.22505569497288e-05	0.497716253131657	6.3169173329754e-09	0.497716253131657	6.3169173329754e-09	0.497716253131657	6.3169173329754e-09	0	0	0	0	0	0.665083862447145
EFNB2||BCL6B	BCL6B	EFNB2	0.261918531412986	0.00370743047070929	0.261918531412986	0.00370743047070929	0.261918531412986	0.00370743047070929	0.293084585710209	0.0011046682282719	0.293084585710209	0.0011046682282719	0.293084585710209	0.0011046682282719	0	0	0	0	0	0
EGFL7||BCL6B	BCL6B	EGFL7	0.436509643571287	5.58149616742633e-07	0.436509643571287	5.58149616742633e-07	0.436509643571287	5.58149616742633e-07	0.44218412879311	3.81847699309509e-07	0.44218412879311	3.81847699309509e-07	0.44218412879311	3.81847699309509e-07	0	0	0	0	0	0
EHD4||BCL6B	BCL6B	EHD4	0.447782634459432	2.6078401003077e-07	0.447782634459432	2.6078401003077e-07	0.447782634459432	2.6078401003077e-07	0.499391168128071	5.51699897893529e-09	0.499391168128071	5.51699897893529e-09	0.499391168128071	5.51699897893529e-09	0	0	0	0	0	0
EIF5B||BCL6B	BCL6B	EIF5B	0.316278910696789	0.000409124267671488	0.316278910696789	0.000409124267671488	0.316278910696789	0.000409124267671488	0.279551682209457	0.00190082467836499	0.279551682209457	0.00190082467836499	0.279551682209457	0.00190082467836499	0	0	0	0	0	0
F2RL3||BCL6B	BCL6B	F2RL3	0.279738410376799	0.00188698195256767	0.279738410376799	0.00188698195256767	0.279738410376799	0.00188698195256767	0.315836714786037	0.000417264586182926	0.315836714786037	0.000417264586182926	0.315836714786037	0.000417264586182926	0	0	0	0	0	0
FAM109B||BCL6B	BCL6B	FAM109B	0.379810124572228	1.73367512552413e-05	0.379810124572228	1.73367512552413e-05	0.379810124572228	1.73367512552413e-05	0.353568985022253	6.94473219681134e-05	0.353568985022253	6.94473219681134e-05	0.353568985022253	6.94473219681134e-05	0	0	0	0	0	0
FAM110D||BCL6B	BCL6B	FAM110D	0.579435609302565	3.32897686605674e-12	0.579435609302565	3.32897686605674e-12	0.579435609302565	3.32897686605674e-12	0.564403754249797	1.56155065969871e-11	0.564403754249797	1.56155065969871e-11	0.564403754249797	1.56155065969871e-11	0	0	0	0	0	0
FJX1||BCL6B	BCL6B	FJX1	0.446347626071506	2.87748177711808e-07	0.446347626071506	2.87748177711808e-07	0.446347626071506	2.87748177711808e-07	0.455887209450673	1.48331297491497e-07	0.455887209450673	1.48331297491497e-07	0.455887209450673	1.48331297491497e-07	0	0	0	0	0	0
FKBP10||BCL6B	BCL6B	FKBP10	0.353464242325405	6.9816428270834e-05	0.353464242325405	6.9816428270834e-05	0.353464242325405	6.9816428270834e-05	0.354423133918117	6.65046809520804e-05	0.354423133918117	6.65046809520804e-05	0.354423133918117	6.65046809520804e-05	0	0	0	0	0	0
FKBP11||BCL6B	BCL6B	FKBP11	0.320310782144606	0.000341375706329591	0.320310782144606	0.000341375706329591	0.320310782144606	0.000341375706329591	0.354796917052437	6.52539572032141e-05	0.354796917052437	6.52539572032141e-05	0.354796917052437	6.52539572032141e-05	0	0	0	0	0	0
GGT5||BCL6B	BCL6B	GGT5	0.612518422498414	8.27587527354292e-14	0.612518422498414	8.27587527354292e-14	0.612518422498414	8.27587527354292e-14	0.588700321943951	1.23382856262748e-12	0.588700321943951	1.23382856262748e-12	0.588700321943951	1.23382856262748e-12	0	0	0	0	0	-1.06809724846721
GPR176||BCL6B	BCL6B	GPR176	0.328781725521448	0.00023144238152076	0.328781725521448	0.00023144238152076	0.328781725521448	0.00023144238152076	0.394687684702934	7.47293703465581e-06	0.394687684702934	7.47293703465581e-06	0.394687684702934	7.47293703465581e-06	0	0	0	0	0	0
HHIPL1||BCL6B	BCL6B	HHIPL1	0.346827384185918	9.73184397783912e-05	0.346827384185918	9.73184397783912e-05	0.346827384185918	9.73184397783912e-05	0.402670731191568	4.67709434500432e-06	0.402670731191568	4.67709434500432e-06	0.402670731191568	4.67709434500432e-06	0	0	0	0	0	0
HTRA3||BCL6B	BCL6B	HTRA3	0.422044345357996	1.42466597231072e-06	0.422044345357996	1.42466597231072e-06	0.422044345357996	1.42466597231072e-06	0.399855710121892	5.52512227086113e-06	0.399855710121892	5.52512227086113e-06	0.399855710121892	5.52512227086113e-06	0	0	0	0	0	0
IGFBP7||BCL6B	BCL6B	IGFBP7	0.567638075724587	1.12714178422908e-11	0.567638075724587	1.12714178422908e-11	0.567638075724587	1.12714178422908e-11	0.542011455766046	1.35851464464736e-10	0.542011455766046	1.35851464464736e-10	0.542011455766046	1.35851464464736e-10	0	0	0	0	0	0
ITGB5||BCL6B	BCL6B	ITGB5	0.49531909634291	7.6579967002656e-09	0.49531909634291	7.6579967002656e-09	0.49531909634291	7.6579967002656e-09	0.507037554511926	2.94574656472571e-09	0.507037554511926	2.94574656472571e-09	0.507037554511926	2.94574656472571e-09	0	0	0	0	0	0
KANK3||BCL6B	BCL6B	KANK3	0.549569577692561	6.66349925481371e-11	0.549569577692561	6.66349925481371e-11	0.549569577692561	6.66349925481371e-11	0.537759367019151	2.01260050804917e-10	0.537759367019151	2.01260050804917e-10	0.537759367019151	2.01260050804917e-10	0	0	0	0	0	0
KRBOX1||BCL6B	BCL6B	KRBOX1	0.299629959294938	0.000841498605381461	0.299629959294938	0.000841498605381461	0.299629959294938	0.000841498605381461	0.295373370166377	0.00100512530744908	0.295373370166377	0.00100512530744908	0.295373370166377	0.00100512530744908	0	0	0	0	0	0
LAMP5||BCL6B	BCL6B	LAMP5	0.264972166169278	0.00331267963954487	0.264972166169278	0.00331267963954487	0.264972166169278	0.00331267963954487	0.390504625921637	9.50706477122147e-06	0.390504625921637	9.50706477122147e-06	0.390504625921637	9.50706477122147e-06	0	0	0	0	0	0.837299942240721
LATS2||BCL6B	BCL6B	LATS2	0.39505932309487	7.31363661725652e-06	0.39505932309487	7.31363661725652e-06	0.39505932309487	7.31363661725652e-06	0.392247949112242	8.60290056744398e-06	0.392247949112242	8.60290056744398e-06	0.392247949112242	8.60290056744398e-06	0	0	0	0	0	0
LGMN||BCL6B	BCL6B	LGMN	0.468653017921372	5.91775574619018e-08	0.468653017921372	5.91775574619018e-08	0.468653017921372	5.91775574619018e-08	0.448301615829033	2.51639300047954e-07	0.448301615829033	2.51639300047954e-07	0.448301615829033	2.51639300047954e-07	0	0	0	0	0	0
LHFP||BCL6B	BCL6B	LHFP	0.654903497268185	3.68856631004276e-16	0.654903497268185	3.68856631004276e-16	0.654903497268185	3.68856631004276e-16	0.633224720395071	6.52416413504785e-15	0.633224720395071	6.52416413504785e-15	0.633224720395071	6.52416413504785e-15	0	0	0	0	0	0
LIMK1||BCL6B	BCL6B	LIMK1	0.285354769792535	0.00151104220919178	0.285354769792535	0.00151104220919178	0.285354769792535	0.00151104220919178	0.300376647841167	0.000815447855637783	0.300376647841167	0.000815447855637783	0.300376647841167	0.000815447855637783	0	0	0	0	0	0
MAGEH1||BCL6B	BCL6B	MAGEH1	0.298012392806207	0.000900565988305095	0.298012392806207	0.000900565988305095	0.298012392806207	0.000900565988305095	0.328699799147662	0.00023232660353849	0.328699799147662	0.00023232660353849	0.328699799147662	0.00023232660353849	0	0	0	0	0	0
MMP11||BCL6B	BCL6B	MMP11	0.536732143848937	2.21125189521475e-10	0.536732143848937	2.21125189521475e-10	0.536732143848937	2.21125189521475e-10	0.547070499055	8.44979202433126e-11	0.547070499055	8.44979202433126e-11	0.547070499055	8.44979202433126e-11	0	0	0	0	0	0.956121257021659
NAGA||BCL6B	BCL6B	NAGA	0.27644972884635	0.00214466032125738	0.27644972884635	0.00214466032125738	0.27644972884635	0.00214466032125738	0.243716065399705	0.0070643673801204	0.243716065399705	0.0070643673801204	0.243716065399705	0.0070643673801204	0	0	0	0	0	0
NAP1L3||BCL6B	BCL6B	NAP1L3	0.366357949918089	3.58469727341118e-05	0.366357949918089	3.58469727341118e-05	0.366357949918089	3.58469727341118e-05	0.40537057328286	3.98061206674723e-06	0.40537057328286	3.98061206674723e-06	0.40537057328286	3.98061206674723e-06	0	0	0	0	0	0
OAF||BCL6B	BCL6B	OAF	0.365054164955639	3.83965784296781e-05	0.365054164955639	3.83965784296781e-05	0.365054164955639	3.83965784296781e-05	0.354358285650149	6.67239378888537e-05	0.354358285650149	6.67239378888537e-05	0.354358285650149	6.67239378888537e-05	0	0	0	0	0	0
PLA2G15||BCL6B	BCL6B	PLA2G15	0.384182246239385	1.35955631659637e-05	0.384182246239385	1.35955631659637e-05	0.384182246239385	1.35955631659637e-05	0.362487213705553	4.39205778489989e-05	0.362487213705553	4.39205778489989e-05	0.362487213705553	4.39205778489989e-05	0	0	0	0	0	0
PPIB||BCL6B	BCL6B	PPIB	0.377172536342998	2.00414472464061e-05	0.377172536342998	2.00414472464061e-05	0.377172536342998	2.00414472464061e-05	0.401628294779703	4.97566236488547e-06	0.401628294779703	4.97566236488547e-06	0.401628294779703	4.97566236488547e-06	0	0	0	0	0	0
PROCR||BCL6B	BCL6B	PROCR	0.441071630479037	4.11573702631026e-07	0.441071630479037	4.11573702631026e-07	0.441071630479037	4.11573702631026e-07	0.439319397707907	4.62905996908105e-07	0.439319397707907	4.62905996908105e-07	0.439319397707907	4.62905996908105e-07	0	0	0	0	0	0.800436136326135
RAMP3||BCL6B	BCL6B	RAMP3	0.584678010981827	1.90577981242237e-12	0.584678010981827	1.90577981242237e-12	0.584678010981827	1.90577981242237e-12	0.566175200434085	1.30678351676099e-11	0.566175200434085	1.30678351676099e-11	0.566175200434085	1.30678351676099e-11	0	0	0	0	0	0
RASL12||BCL6B	BCL6B	RASL12	0.658731950857864	2.16698318294532e-16	0.658731950857864	2.16698318294532e-16	0.658731950857864	2.16698318294532e-16	0.704554615078608	1.93203082498169e-19	0.704554615078608	1.93203082498169e-19	0.704554615078608	1.93203082498169e-19	0	0	0	0	0.480760565317855	0.580132993946919
SCN4B||BCL6B	BCL6B	SCN4B	0.412000300413266	2.66307009093941e-06	0.412000300413266	2.66307009093941e-06	0.412000300413266	2.66307009093941e-06	0.443452401113678	3.50455214934242e-07	0.443452401113678	3.50455214934242e-07	0.443452401113678	3.50455214934242e-07	0	0	0	0	0	0
SLIT3||BCL6B	BCL6B	SLIT3	0.641577833429053	2.21598814646222e-15	0.641577833429053	2.21598814646222e-15	0.641577833429053	2.21598814646222e-15	0.633337736549279	6.43094594510986e-15	0.633337736549279	6.43094594510986e-15	0.633337736549279	6.43094594510986e-15	0	0	0	0	0	-0.517311704586158
TGFB3||BCL6B	BCL6B	TGFB3	0.480191995935718	2.49552910584348e-08	0.480191995935718	2.49552910584348e-08	0.480191995935718	2.49552910584348e-08	0.506813124285268	3.00116403068099e-09	0.506813124285268	3.00116403068099e-09	0.506813124285268	3.00116403068099e-09	0	0	0	0	0	0
THBD||BCL6B	BCL6B	THBD	0.513607057306547	1.69684783758394e-09	0.513607057306547	1.69684783758394e-09	0.513607057306547	1.69684783758394e-09	0.56313793763428	1.77235019803318e-11	0.56313793763428	1.77235019803318e-11	0.56313793763428	1.77235019803318e-11	0	0	0	0	0	0
TMEM133||BCL6B	BCL6B	TMEM133	0.345797590513967	0.000102397442995282	0.345797590513967	0.000102397442995282	0.345797590513967	0.000102397442995282	0.299632331149653	0.00084141466228723	0.299632331149653	0.00084141466228723	0.299632331149653	0.00084141466228723	0	0	0	0	0	0
